State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,2025-04-06,3500.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Onion,Bellary,Local,2025-04-06,2500.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,2025-04-06,2000.0,2500.0,2500.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,2025-04-06,2700.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,2025-04-06,3500.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Coconut,Coconut,Local,2025-04-06,5500.0,6000.0,6000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,2025-04-06,5500.0,6000.0,6000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,2025-04-06,4500.0,5000.0,5000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Green Chilli,Green Chilly,Local,2025-04-06,2500.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Lime,Lime,Local,2025-04-06,16000.0,17000.0,17000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,2025-04-06,3500.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Papaya,Papaya,Local,2025-04-06,3300.0,3600.0,3600.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2025-04-06,3000.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ),Turnip,Turnip,Local,2025-04-06,7500.0,8000.0,8000.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,2025-04-06,3000.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Brinjal,Round,Local,2025-04-06,6000.0,7000.0,7000.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Chow Chow,Chow Chow,Local,2025-04-06,2500.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Green Avare (W),Avare (W),Local,2025-04-06,7000.0,8000.0,8000.0
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ),Raddish,Raddish,Local,2025-04-06,2500.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Banana,Besrai,Local,2025-04-06,4800.0,5000.0,5000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,2025-04-06,2800.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,2025-04-06,2800.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Cluster beans,Cluster Beans,Local,2025-04-06,3800.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Coconut,Coconut,Local,2025-04-06,6800.0,7000.0,7000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Ginger(Green),Green Ginger,Local,2025-04-06,4800.0,5000.0,5000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Papaya,Papaya,Local,2025-04-06,3800.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2025-04-06,3800.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,2025-04-06,2700.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Beans,Beans (Whole),Local,2025-04-06,7500.0,8000.0,8000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Bottle gourd,Bottle Gourd,Local,2025-04-06,1300.0,1500.0,1500.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Carrot,Pusakesar,Local,2025-04-06,5500.0,6000.0,6000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Coconut,Coconut,Local,2025-04-06,5500.0,6000.0,6000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Colacasia,Colacasia,Local,2025-04-06,6500.0,7000.0,7000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Coriander(Leaves),I Sort,Local,2025-04-06,3500.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Mint(Pudina),Mint(Pudina),Local,2025-04-06,3500.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Potato,(Red Nanital),Local,2025-04-06,3000.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ),Raddish,Raddish,Local,2025-04-06,2700.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Banana,Besrai,Local,2025-04-06,3200.0,4000.0,4000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Banana - Green,Banana - Green,Local,2025-04-06,3000.0,3600.0,3600.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Beans,Beans (Whole),Local,2025-04-06,7500.0,9000.0,9000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,2025-04-06,2500.0,3000.0,3000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Lemon,Lemon,Local,2025-04-06,5000.0,6000.0,6000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Lime,Lime,Local,2025-04-06,14000.0,17000.0,17000.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Pumpkin,Pumpkin,Local,2025-04-06,2000.0,2500.0,2500.0
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ),Tomato,Deshi,Local,2025-04-06,1500.0,1800.0,1800.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Ashgourd,Gouard,Local,2025-04-06,2500.0,2600.0,2600.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Bhindi(Ladies Finger),Bhindi,Local,2025-04-06,3600.0,3700.0,3700.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Cauliflower,Ranchi,Local,2025-04-06,3300.0,3500.0,3500.0
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ),Snakeguard,Snakeguard,Local,2025-04-06,4400.0,4500.0,4500.0
Telangana,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2025-04-06,2300.0,2300.0,2300.0
Telangana,Mahbubnagar,Shadnagar,Carrot,Carrot,FAQ,2025-04-06,2000.0,2600.0,2300.0
Telangana,Nalgonda,Aler,Arhar (Tur/Red Gram)(Whole),777 New Ind,FAQ,2025-04-06,7550.0,7550.0,7550.0
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Brinjal,Arkasheela Mattigulla,FAQ,2025-04-06,1800.0,1800.0,1800.0
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Carrot,Carrot,FAQ,2025-04-06,1900.0,1900.0,1900.0
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Colacasia,Colacasia,FAQ,2025-04-06,3700.0,3700.0,3700.0
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),French Beans (Frasbean),French Beans (Frasbean),FAQ,2025-04-06,5500.0,5500.0,5500.0
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Green Chilli,Green Chilly,FAQ,2025-04-06,4500.0,4500.0,4500.0
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar),Tomato,Deshi,FAQ,2025-04-06,1300.0,1300.0,1300.0
Telangana,Warangal,Warangal,Orange,Orange,Small,2025-04-06,3000.0,3000.0,3000.0
Tripura,Dhalai,Gandacharra,Green Chilli,Green Chilly,FAQ,2025-04-06,3800.0,4000.0,3900.0
Tripura,Dhalai,Gandacharra,Tomato,Local,FAQ,2025-04-06,1800.0,2000.0,1900.0
Tripura,Dhalai,Kulai,Banana - Green,Other,FAQ,2025-04-06,1500.0,2000.0,1800.0
Tripura,Dhalai,Kulai,Bitter gourd,Bitter Gourd,FAQ,2025-04-06,5000.0,6000.0,5500.0
Tripura,Dhalai,Kulai,Brinjal,Other,FAQ,2025-04-06,2500.0,3000.0,2800.0
Tripura,Dhalai,Kulai,Indian Beans (Seam),Other,FAQ,2025-04-06,3500.0,4000.0,3700.0
Tripura,Dhalai,Masli,Brinjal,Round/Long,FAQ,2025-04-06,1500.0,2000.0,1700.0
Tripura,Dhalai,Masli,Cock,Boiler/Firm(White),FAQ,2025-04-06,300.0,400.0,350.0
Tripura,Dhalai,Masli,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,2025-04-06,5000.0,6000.0,5500.0
Tripura,Gomati,Nutanbazar,Bitter gourd,Bitter Gourd,FAQ,2025-04-06,7850.0,8000.0,7950.0
Tripura,Gomati,Nutanbazar,Potato,Local,FAQ,2025-04-06,2350.0,2500.0,2450.0
Tripura,Gomati,Nutanbazar,Rice,Masuri,FAQ,2025-04-06,3850.0,4000.0,3950.0
Tripura,North Tripura,Dasda,Brinjal,Round/Long,FAQ,2025-04-06,1500.0,2000.0,1750.0
Tripura,North Tripura,Panisagar,Brinjal,Round/Long,FAQ,2025-04-06,2800.0,3000.0,2900.0
Tripura,Sepahijala,Jumpuijala,Potato,Jalander,FAQ,2025-04-06,2400.0,2600.0,2500.0
Tripura,Sepahijala,Melaghar,Potato,Jalander,FAQ,2025-04-06,1600.0,1800.0,1700.0
Uttar Pradesh,Ambedkarnagar,Akbarpur,Tomato,Hybrid,FAQ,2025-04-06,720.0,750.0,740.0
Uttar Pradesh,Amroha,Hasanpur,Apple,Delicious,Medium,2025-04-06,3210.0,4000.0,3520.0
Uttar Pradesh,Amroha,Hasanpur,Guava,Guava,Medium,2025-04-06,1810.0,2000.0,1850.0
Uttar Pradesh,Amroha,Hasanpur,Spinach,Other,FAQ,2025-04-06,1410.0,1500.0,1450.0
Uttar Pradesh,Badaun,Shahaswan,Banana,Amruthapani,Medium,2025-04-06,1950.0,2100.0,2000.0
Uttar Pradesh,Baghpat,Baraut,Bottle gourd,Bottle Gourd,FAQ,2025-04-06,1100.0,1220.0,1165.0
Uttar Pradesh,Baghpat,Khekda,Onion,Red,FAQ,2025-04-06,1400.0,1600.0,1500.0
Uttar Pradesh,Baghpat,Khekda,Tomato,Deshi,FAQ,2025-04-06,600.0,800.0,700.0
Uttar Pradesh,Balrampur,Tulsipur,Lentil (Masur)(Whole),Masoor Gola,FAQ,2025-04-06,7000.0,7050.0,7030.0
Uttar Pradesh,Balrampur,Tulsipur,Tomato,Deshi,FAQ,2025-04-06,600.0,650.0,630.0
Uttar Pradesh,Barabanki,Barabanki,Onion,Red,Non-FAQ,2025-04-06,1650.0,1750.0,1700.0
Uttar Pradesh,Bijnor,Kiratpur,Apple,Apple,Medium,2025-04-06,6700.0,6800.0,6750.0
Uttar Pradesh,Bijnor,Kiratpur,Papaya,Papaya,Medium,2025-04-06,2100.0,2200.0,2150.0
Uttar Pradesh,Bulandshahar,Gulavati,Bitter gourd,Bitter Gourd,FAQ,2025-04-06,1400.0,1600.0,1500.0
Uttar Pradesh,Bulandshahar,Gulavati,Bottle gourd,Bottle Gourd,FAQ,2025-04-06,900.0,1100.0,1000.0
Uttar Pradesh,Bulandshahar,Gulavati,Lemon,Other,FAQ,2025-04-06,10000.0,10200.0,10100.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Apple,Delicious,Medium,2025-04-06,9010.0,9215.0,9113.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Banana - Green,Banana - Green,FAQ,2025-04-06,1720.0,1930.0,1825.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Barley (Jau),Dara,FAQ,2025-04-06,2270.0,2300.0,2285.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Ginger(Green),Green Ginger,FAQ,2025-04-06,3712.0,3915.0,3810.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Gur(Jaggery),Yellow,FAQ,2025-04-06,3860.0,4070.0,3965.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Paddy(Dhan)(Basmati),Basmati 1509,FAQ,2025-04-06,2571.0,2631.0,2601.0
Uttar Pradesh,Bulandshahar,Jahangirabad,Potato,Desi,FAQ,2025-04-06,1025.0,1233.0,1130.0
Uttar Pradesh,Etawah,Jasvantnagar,Potato,Potato,FAQ,2025-04-06,1150.0,1350.0,1250.0
Uttar Pradesh,Farukhabad,Kayamganj,Tomato,Deshi,FAQ,2025-04-06,725.0,880.0,775.0
Uttar Pradesh,Hamirpur,Kurara,Peas(Dry),Peas(Dry),FAQ,2025-04-06,6400.0,6500.0,6450.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,2025-04-06,12850.0,12870.0,12860.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,2025-04-06,7980.0,8025.0,8000.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Ginger(Green),Green Ginger,FAQ,2025-04-06,4180.0,4225.0,4200.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Green Chilli,Green Chilly,FAQ,2025-04-06,3370.0,3425.0,3400.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Gur(Jaggery),Red,FAQ,2025-04-06,4130.0,4165.0,4150.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Papaya,Papaya,Medium,2025-04-06,2650.0,2675.0,2665.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Pumpkin,Pumpkin,FAQ,2025-04-06,1250.0,1275.0,1260.0
Uttar Pradesh,Kanpur Dehat,Pukharayan,Wheat,Dara,FAQ,2025-04-06,2440.0,2460.0,2450.0
Uttar Pradesh,Lalitpur,Mehrauni,Wheat,147 Average,Non-FAQ,2025-04-06,2425.0,2600.0,2500.0
Uttar Pradesh,Lucknow,Banthara,Paddy(Dhan)(Common),Paddy Coarse,FAQ,2025-04-06,2300.0,2320.0,2310.0
Uttar Pradesh,Mainpuri,Bewar,Groundnut,Local,Non-FAQ,2025-04-06,5900.0,6100.0,6000.0
Uttar Pradesh,Mainpuri,Ghiraur,Potato,Local,FAQ,2025-04-06,970.0,1170.0,1070.0
Uttar Pradesh,Muzaffarnagar,Khatauli,Bottle gourd,Bottle Gourd,FAQ,2025-04-06,600.0,800.0,700.0
Uttar Pradesh,Muzaffarnagar,Khatauli,Cauliflower,Cauliflower,FAQ,2025-04-06,600.0,800.0,700.0
Uttar Pradesh,Muzaffarnagar,Khatauli,Chikoos(Sapota),Sapota,Medium,2025-04-06,2000.0,3000.0,2500.0
Uttar Pradesh,Muzaffarnagar,Khatauli,Leafy Vegetable,Leafy Vegetables,FAQ,2025-04-06,600.0,800.0,700.0
Uttar Pradesh,Muzaffarnagar,Khatauli,Wheat,Dara,FAQ,2025-04-06,2400.0,2800.0,2600.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Banana - Green,Banana - Green,FAQ,2025-04-06,1800.0,2100.0,1875.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Lemon,Lemon,FAQ,2025-04-06,7000.0,7300.0,7120.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Onion,Red,FAQ,2025-04-06,1570.0,1900.0,1720.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Pomegranate,Pomogranate,Medium,2025-04-06,7800.0,8100.0,7900.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Potato,Desi,FAQ,2025-04-06,950.0,1200.0,1100.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Potato,Desi,Non-FAQ,2025-04-06,700.0,900.0,800.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Tomato,Deshi,FAQ,2025-04-06,750.0,900.0,800.0
Uttar Pradesh,Pillibhit,Pilibhit,Potato,Potato,FAQ,2025-04-06,1140.0,1220.0,1185.0
Uttar Pradesh,Prayagraj,Sirsa,Onion,Red,FAQ,2025-04-06,1800.0,2000.0,1900.0
Uttar Pradesh,Raebarelli,Jayas,Banana - Green,Banana - Green,FAQ,2025-04-06,1750.0,2000.0,1800.0
Uttar Pradesh,Raebarelli,Raibareilly,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,2025-04-06,6980.0,7020.0,7000.0
Uttar Pradesh,Raebarelli,Raibareilly,Cabbage,Cabbage,FAQ,2025-04-06,950.0,1060.0,1000.0
Uttar Pradesh,Raebarelli,Raibareilly,Orange,Nagpuri,Medium,2025-04-06,4600.0,4700.0,4650.0
Uttar Pradesh,Saharanpur,Chutmalpur,Ginger(Green),Green Ginger,FAQ,2025-04-06,2800.0,3000.0,2900.0
Uttar Pradesh,Saharanpur,Chutmalpur,Green Chilli,Green Chilly,FAQ,2025-04-06,1800.0,2000.0,1900.0
Uttar Pradesh,Shamli,Shamli,Bottle gourd,Bottle Gourd,FAQ,2025-04-06,950.0,1050.0,1000.0
Uttar Pradesh,Shamli,Shamli,Grapes,Green,Medium,2025-04-06,6200.0,6300.0,6250.0
Uttar Pradesh,Shamli,Shamli,Onion,Red,FAQ,2025-04-06,1650.0,1750.0,1700.0
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Potato,Local,FAQ,2025-04-06,800.0,900.0,850.0
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Pumpkin,Pumpkin,FAQ,2025-04-06,760.0,800.0,780.0
Uttar Pradesh,Unnao,Bangarmau,Garlic,Average,FAQ,2025-04-06,6900.0,7000.0,6950.0
Uttar Pradesh,Unnao,Bangarmau,Ginger(Green),Green Ginger,FAQ,2025-04-06,3320.0,3420.0,3370.0
Uttar Pradesh,Unnao,Bangarmau,Gur(Jaggery),Yellow,FAQ,2025-04-06,3720.0,3820.0,3770.0
Uttar Pradesh,Unnao,Bangarmau,Lemon,Lemon,FAQ,2025-04-06,6150.0,6250.0,6200.0
Uttar Pradesh,Unnao,Bangarmau,Rice,III,FAQ,2025-04-06,3120.0,3220.0,3170.0
Uttar Pradesh,Unnao,Bangarmau,Tomato,Deshi,FAQ,2025-04-06,650.0,750.0,700.0
Uttrakhand,Haridwar,Roorkee,Beans,Beans (Whole),FAQ,2025-04-06,400.0,600.0,500.0
Uttrakhand,Haridwar,Roorkee,Cauliflower,Other,FAQ,2025-04-06,700.0,1100.0,900.0
Uttrakhand,UdhamSinghNagar,Bazpur,Green Chilli,Other,FAQ,2025-04-06,1500.0,1500.0,1500.0
West Bengal,Bankura,Bishnupur(Bankura),Mustard,Mustard,FAQ,2025-04-06,5800.0,6200.0,6000.0
West Bengal,Bankura,Bishnupur(Bankura),Potato,Jyoti,FAQ,2025-04-06,1000.0,1100.0,1020.0
West Bengal,Bankura,Bishnupur(Bankura),Potato,Local,Non-FAQ,2025-04-06,820.0,900.0,850.0
West Bengal,Bankura,Bishnupur(Bankura),Rice,Common,FAQ,2025-04-06,3500.0,3600.0,3550.0
West Bengal,Bankura,Bishnupur(Bankura),Wheat,Sonalika,Non-FAQ,2025-04-06,2900.0,3200.0,3000.0
West Bengal,Bankura,Khatra,Brinjal,Round/Long,FAQ,2025-04-06,2500.0,3200.0,2600.0
West Bengal,Birbhum,Birbhum,Green Chilli,Green Chilly,FAQ,2025-04-06,5100.0,5300.0,5200.0
West Bengal,Birbhum,Birbhum,Paddy(Dhan)(Common),Common,FAQ,2025-04-06,2300.0,2350.0,2320.0
West Bengal,Birbhum,Bolpur,Onion,Onion,FAQ,2025-04-06,1800.0,2000.0,1900.0
West Bengal,Coochbehar,Dinhata,Bitter gourd,Bitter Gourd,FAQ,2025-04-06,3000.0,3500.0,3200.0
West Bengal,Coochbehar,Dinhata,Brinjal,Brinjal,FAQ,2025-04-06,1800.0,2000.0,2000.0
West Bengal,Coochbehar,Mekhliganj,Brinjal,Other,FAQ,2025-04-06,1600.0,1800.0,1700.0
West Bengal,Dakshin Dinajpur,Balurghat,Brinjal,Round/Long,FAQ,2025-04-06,3400.0,3600.0,3500.0
West Bengal,Darjeeling,Darjeeling,Onion,Other,FAQ,2025-04-06,3300.0,3500.0,3400.0
West Bengal,Darjeeling,Darjeeling,Tomato,Other,FAQ,2025-04-06,1600.0,1800.0,1700.0
West Bengal,Darjeeling,Karsiyang(Matigara),Cauliflower,Other,FAQ,2025-04-06,2000.0,2200.0,2100.0
West Bengal,Darjeeling,Siliguri,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,2025-04-06,12500.0,13000.0,12700.0
West Bengal,Darjeeling,Siliguri,Green Chilli,Green Chilly,FAQ,2025-04-06,3000.0,3200.0,3100.0
West Bengal,Darjeeling,Siliguri,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2025-04-06,10100.0,10300.0,10200.0
West Bengal,Darjeeling,Siliguri,Masur Dal,Masur Dal,FAQ,2025-04-06,9800.0,10000.0,9900.0
West Bengal,Darjeeling,Siliguri,Potato,Jyoti,FAQ,2025-04-06,1000.0,1050.0,1020.0
West Bengal,Hooghly,Sheoraphuly,Bitter gourd,Other,FAQ,2025-04-06,3200.0,3600.0,3400.0
West Bengal,Hooghly,Sheoraphuly,Cucumbar(Kheera),Cucumbar,FAQ,2025-04-06,4800.0,5200.0,5000.0
West Bengal,Hooghly,Sheoraphuly,Onion,Local,FAQ,2025-04-06,1500.0,1700.0,1600.0
West Bengal,Hooghly,Sheoraphuly,Onion,Nasik,FAQ,2025-04-06,2350.0,2400.0,2375.0
West Bengal,Howrah,Ramkrishanpur(Howrah),Masur Dal,Masur Dal,FAQ,2025-04-06,8300.0,8700.0,8500.0
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,2025-04-06,4300.0,4500.0,4400.0
West Bengal,Medinipur(W),Medinipur(West),Bitter gourd,Bitter Gourd,FAQ,2025-04-06,3200.0,3600.0,3400.0
West Bengal,Medinipur(W),Medinipur(West),Onion,Onion,FAQ,2025-04-06,2300.0,2400.0,2350.0
West Bengal,North 24 Parganas,Barasat,Potato,Other,FAQ,2025-04-06,1180.0,1180.0,1180.0
West Bengal,North 24 Parganas,Barasat,Tomato,Other,FAQ,2025-04-06,800.0,800.0,800.0
West Bengal,Paschim Bardhaman,Asansol,Ginger(Dry),Other,FAQ,2025-04-06,11200.0,11600.0,11400.0
West Bengal,Paschim Bardhaman,Asansol,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,2025-04-06,11000.0,11350.0,11200.0
West Bengal,Paschim Bardhaman,Asansol,Mustard,Other,Non-FAQ,2025-04-06,6000.0,6200.0,6100.0
West Bengal,Paschim Bardhaman,Asansol,Onion,Nasik,FAQ,2025-04-06,2450.0,2650.0,2500.0
West Bengal,Paschim Bardhaman,Asansol,Potato,Jyoti,Non-FAQ,2025-04-06,1040.0,1160.0,1100.0
West Bengal,Paschim Bardhaman,Durgapur,Onion,Nasik,Non-FAQ,2025-04-06,1850.0,2000.0,1900.0
West Bengal,Paschim Bardhaman,Durgapur,Wheat,Kalyan,Non-FAQ,2025-04-06,2500.0,2850.0,2650.0
West Bengal,Purba Bardhaman,Kalna,Brinjal,Other,FAQ,2025-04-06,2900.0,3100.0,3000.0
West Bengal,Purba Bardhaman,Kalna,Sweet Pumpkin,Other,FAQ,2025-04-06,1600.0,1700.0,1650.0
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Bitter gourd,Bitter Gourd,FAQ,2025-04-06,2800.0,3000.0,2900.0
West Bengal,Sounth 24 Parganas,Baruipur(Canning),Guava,Other,Medium,2025-04-06,7200.0,8000.0,7500.0
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Brinjal,Brinjal,FAQ,2025-04-06,4100.0,4300.0,4200.0
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Cucumbar(Kheera),Cucumbar,FAQ,2025-04-06,3900.0,4100.0,4000.0
West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs),Tomato,Tomato,FAQ,2025-04-06,700.0,800.0,750.0
Andhra Pradesh,Chittor,Kalikiri,Tomato,Hybrid,FAQ,2025-04-06,900.0,1100.0,1000.0
Andhra Pradesh,Chittor,Madanapalli,Tomato,Other,FAQ,2025-04-06,800.0,1000.0,900.0
Andhra Pradesh,Nellore,Atmakur(SPS),Paddy(Dhan)(Common),MTU-1010,FAQ,2025-04-06,2300.0,2400.0,2320.0
Assam,Barpeta,Barpeta Road,Pumpkin,Pumpkin,Local,2025-04-06,600.0,650.0,650.0
Assam,Cachar,Sonabarighat,Cauliflower,Cauliflower,Local,2025-04-06,1400.0,1500.0,1400.0
Assam,Golaghat,Golaghat,Capsicum,Capsicum,Local,2025-04-06,1500.0,1800.0,1600.0
Assam,Golaghat,Golaghat,Cauliflower,Cauliflower,Local,2025-04-06,1300.0,1400.0,1400.0
Assam,Nalbari,Kumrikata,Cabbage,Cabbage,Local,2025-04-06,500.0,600.0,500.0
Assam,Nalbari,Kumrikata,Capsicum,Capsicum,Local,2025-04-06,1600.0,2400.0,2000.0
Assam,Sibsagar,Sibsagar,Bhindi(Ladies Finger),Bhindi,Local,2025-04-06,4500.0,4700.0,4700.0
Assam,Sibsagar,Sibsagar,Capsicum,Capsicum,Local,2025-04-06,2000.0,2300.0,2300.0
Assam,Sibsagar,Sibsagar,Ginger(Green),Green Ginger,Local,2025-04-06,3700.0,4000.0,4000.0
Bihar,Madhepura,Murliganj,Onion,White,FAQ,2025-04-06,2500.0,2800.0,2600.0
Bihar,Muzaffarpur,Bhagwanpur Mandi,Onion,Medium,FAQ,2025-04-06,2500.0,2700.0,2600.0
Bihar,Rohtas,Sasaram,Onion,Medium,FAQ,2025-04-06,2200.0,2600.0,2400.0
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Ginger(Green),Other,FAQ,2025-04-06,3000.0,4000.0,3500.0
Gujarat,Amreli,Damnagar,Bhindi(Ladies Finger),Bhindi,FAQ,2025-04-06,3250.0,4550.0,3800.0
Gujarat,Amreli,Damnagar,Guar,Gwar,FAQ,2025-04-06,3500.0,4050.0,3850.0
Gujarat,Dahod,Dahod(Veg. Market),Ginger(Green),Green Ginger,FAQ,2025-04-06,2500.0,5000.0,4000.0
Gujarat,Navsari,Vansda,Pointed gourd (Parval),Other,FAQ,2025-04-06,4000.0,4500.0,4250.0
Gujarat,Surat,Mandvi,Soyabean,Other,Non-FAQ,2025-04-06,3750.0,3750.0,3750.0
Haryana,Faridabad,Ballabhgarh,Brinjal,Other,FAQ,2025-04-06,800.0,1000.0,900.0
Haryana,Faridabad,Ballabhgarh,Capsicum,Capsicum,FAQ,2025-04-06,1200.0,1800.0,1500.0
